Gene	sgRNA	eff
GBX2	GBX2_p237076438	1
GBX2	GBX2_p237076446	1
GBX2	GBX2_p237076481	1
GBX2	GBX2_p237076533	1
GBX2	GBX2_p237076573	1
GCH1	GCH1_m55369220	1
GCH1	GCH1_m55369341	1
GCH1	GCH1_m55369356	1
GCH1	GCH1_m55369362	1
GCH1	GCH1_m55369373	1
GCH1	GCH1_p55369228	1
GCH1	GCH1_p55369234	1
GCH1	GCH1_p55369241	1
GCH1	GCH1_p55369264	1
GCH1	GCH1_p55369346	1
GCK	GCK_m44192968	1
GCK	GCK_m44192979	1
GCK	GCK_m44192986	1
GCK	GCK_m44192992	1
GCK	GCK_m44193013	1
GCK	GCK_m44193025	1
GCK	GCK_m44193031	1
GCK	GCK_m44193049	1
GCK	GCK_p44192998	1
GCK	GCK_p44193016	1
GEMIN7	GEMIN7_m45593384	1
GEMIN7	GEMIN7_m45593471	1
GEMIN7	GEMIN7_m45593497	1
GEMIN7	GEMIN7_m45593532	1
GEMIN7	GEMIN7_p45593388	1
GEMIN7	GEMIN7_p45593420	1
GEMIN7	GEMIN7_p45593476	1
GEMIN7	GEMIN7_p45593503	1
GEMIN7	GEMIN7_p45593512	1
GEMIN7	GEMIN7_p45593520	1
GHDC	GHDC_m40345484	1
GHDC	GHDC_m40345518	1
GHDC	GHDC_m40345526	1
GHDC	GHDC_m40345533	1
GHDC	GHDC_m40345553	1
GHDC	GHDC_m40345590	1
GHDC	GHDC_p40345488	1
GHDC	GHDC_p40345497	1
GHDC	GHDC_p40345505	1
GHDC	GHDC_p40345537	1
GHRHR	GHRHR_m31003708	1
GHRHR	GHRHR_m31003730	1
GHRHR	GHRHR_m31008459	1
GHRHR	GHRHR_m31008468	1
GHRHR	GHRHR_m31008488	1
GHRHR	GHRHR_p31003672	1
GHRHR	GHRHR_p31003678	1
GHRHR	GHRHR_p31008433	1
GHRHR	GHRHR_p31008477	1
GHRHR	GHRHR_p31008507	1
GLE1	GLE1_m131267085	1
GLE1	GLE1_m131267090	1
GLE1	GLE1_m131267115	1
GLE1	GLE1_m131267136	1
GLE1	GLE1_p131267074	1
GLE1	GLE1_p131267098	1
GLE1	GLE1_p131267120	1
GLE1	GLE1_p131267145	1
GLE1	GLE1_p131267154	1
GLE1	GLE1_p131267161	1
GLTSCR2	GLTSCR2_m48248897	1
GLTSCR2	GLTSCR2_m48250222	1
GLTSCR2	GLTSCR2_m48253504	1
GLTSCR2	GLTSCR2_m48253510	1
GLTSCR2	GLTSCR2_p48248863	1
GLTSCR2	GLTSCR2_p48248932	1
GLTSCR2	GLTSCR2_p48248953	1
GLTSCR2	GLTSCR2_p48248962	1
GLTSCR2	GLTSCR2_p48249017	1
GLTSCR2	GLTSCR2_p48250259	1
GML	GML_m143921861	1
GML	GML_m143921869	1
GML	GML_m143921876	1
GML	GML_m143921881	1
GML	GML_m143921891	1
GML	GML_m143921905	1
GML	GML_m143921911	1
GML	GML_m143922555	1
GML	GML_m143922589	1
GML	GML_p143922543	1
GNL2	GNL2_m38059397	1
GNL2	GNL2_m38059428	1
GNL2	GNL2_m38061377	1
GNL2	GNL2_m38061399	1
GNL2	GNL2_p38059387	1
GNL2	GNL2_p38061351	1
GNL2	GNL2_p38061357	1
GNL2	GNL2_p38061362	1
GNL2	GNL2_p38061369	1
GNL2	GNL2_p38061390	1
GNL3L	GNL3L_m54565499	1
GNL3L	GNL3L_m54565506	1
GNL3L	GNL3L_m54565525	1
GNL3L	GNL3L_m54566601	1
GNL3L	GNL3L_m54566633	1
GNL3L	GNL3L_p54565479	1
GNL3L	GNL3L_p54565512	1
GNL3L	GNL3L_p54566652	1
GNL3L	GNL3L_p54567697	1
GNL3L	GNL3L_p54567718	1
GOLGA2	GOLGA2_m131030214	1
GOLGA2	GOLGA2_m131030700	1
GOLGA2	GOLGA2_m131030750	1
GOLGA2	GOLGA2_m131030796	1
GOLGA2	GOLGA2_m131036222	1
GOLGA2	GOLGA2_p131030217	1
GOLGA2	GOLGA2_p131030396	1
GOLGA2	GOLGA2_p131030776	1
GOLGA2	GOLGA2_p131038182	1
GOLGA2	GOLGA2_p131038201	1
GON4L	GON4L_m155823426	1
GON4L	GON4L_m155823441	1
GON4L	GON4L_m155823459	1
GON4L	GON4L_m155823507	1
GON4L	GON4L_m155823518	1
GON4L	GON4L_p155823398	1
GON4L	GON4L_p155823406	1
GON4L	GON4L_p155823449	1
GON4L	GON4L_p155823468	1
GON4L	GON4L_p155823541	1
GPKOW	GPKOW_m48979956	1
GPKOW	GPKOW_m48979962	1
GPKOW	GPKOW_m48979968	1
GPKOW	GPKOW_m48979978	1
GPKOW	GPKOW_m48979985	1
GPKOW	GPKOW_m48980055	1
GPKOW	GPKOW_p48979929	1
GPKOW	GPKOW_p48979970	1
GPKOW	GPKOW_p48979998	1
GPKOW	GPKOW_p48980022	1
GPS1	GPS1_m80011156	1
GPS1	GPS1_m80011164	1
GPS1	GPS1_m80011186	1
GPS1	GPS1_m80011196	1
GPS1	GPS1_m80011236	1
GPS1	GPS1_m80011765	1
GPS1	GPS1_p80011202	1
GPS1	GPS1_p80011739	1
GPS1	GPS1_p80011752	1
GPS1	GPS1_p80011771	1
GRHL3	GRHL3_m24658076	1
GRHL3	GRHL3_m24661140	1
GRHL3	GRHL3_m24662970	1
GRHL3	GRHL3_p24658030	1
GRHL3	GRHL3_p24658050	1
GRHL3	GRHL3_p24658080	1
GRHL3	GRHL3_p24661121	1
GRHL3	GRHL3_p24661129	1
GRHL3	GRHL3_p24661149	1
GRHL3	GRHL3_p24661174	1
GRK1	GRK1_m114321726	1
GRK1	GRK1_m114321735	1
GRK1	GRK1_m114321757	1
GRK1	GRK1_m114321783	1
GRK1	GRK1_p114321689	1
GRK1	GRK1_p114321697	1
GRK1	GRK1_p114321706	1
GRK1	GRK1_p114321737	1
GRK1	GRK1_p114321749	1
GRK1	GRK1_p114321771	1
GTF2F2	GTF2F2_m45694827	1
GTF2F2	GTF2F2_m45710873	1
GTF2F2	GTF2F2_p45694781	1
GTF2F2	GTF2F2_p45694817	1
GTF2F2	GTF2F2_p45694834	1
GTF2F2	GTF2F2_p45710885	1
GTF2F2	GTF2F2_p45710891	1
GTF2F2	GTF2F2_p45723890	1
GTF2F2	GTF2F2_p45723901	1
GTF2F2	GTF2F2_p45725848	1
GTF3C1	GTF3C1_m27561096	1
GTF3C1	GTF3C1_m27561133	1
GTF3C1	GTF3C1_m27561170	1
GTF3C1	GTF3C1_m27561189	1
GTF3C1	GTF3C1_m27561201	1
GTF3C1	GTF3C1_p27561083	1
GTF3C1	GTF3C1_p27561088	1
GTF3C1	GTF3C1_p27561111	1
GTF3C1	GTF3C1_p27561125	1
GTF3C1	GTF3C1_p27561135	1
GTF3C4	GTF3C4_m135546114	1
GTF3C4	GTF3C4_m135546131	1
GTF3C4	GTF3C4_p135545972	1
GTF3C4	GTF3C4_p135545981	1
GTF3C4	GTF3C4_p135545986	1
GTF3C4	GTF3C4_p135545991	1
GTF3C4	GTF3C4_p135546021	1
GTF3C4	GTF3C4_p135546074	1
GTF3C4	GTF3C4_p135546080	1
GTF3C4	GTF3C4_p135546121	1
GTF3C6	GTF3C6_m111283593	1
GTF3C6	GTF3C6_m111283676	1
GTF3C6	GTF3C6_p111279983	1
GTF3C6	GTF3C6_p111279998	1
GTF3C6	GTF3C6_p111280361	1
GTF3C6	GTF3C6_p111280367	1
GTF3C6	GTF3C6_p111281611	1
GTF3C6	GTF3C6_p111283584	1
GTF3C6	GTF3C6_p111288716	1
GTF3C6	GTF3C6_p111288936	1
GTPBP3	GTPBP3_m17448831	1
GTPBP3	GTPBP3_m17448853	1
GTPBP3	GTPBP3_m17448860	1
GTPBP3	GTPBP3_m17448866	1
GTPBP3	GTPBP3_m17448891	1
GTPBP3	GTPBP3_m17448897	1
GTPBP3	GTPBP3_p17448809	1
GTPBP3	GTPBP3_p17448817	1
GTPBP3	GTPBP3_p17448871	1
GTPBP3	GTPBP3_p17448880	1
GTPBP4	GTPBP4_m1034458	1
GTPBP4	GTPBP4_m1038442	1
GTPBP4	GTPBP4_m1038473	1
GTPBP4	GTPBP4_m1038496	1
GTPBP4	GTPBP4_m1038556	1
GTPBP4	GTPBP4_m1038590	1
GTPBP4	GTPBP4_m1041880	1
GTPBP4	GTPBP4_p1034445	1
GTPBP4	GTPBP4_p1041894	1
GTPBP4	GTPBP4_p1041909	1
GTPBP8	GTPBP8_m112709897	1
GTPBP8	GTPBP8_m112709920	1
GTPBP8	GTPBP8_m112709966	1
GTPBP8	GTPBP8_m112710026	1
GTPBP8	GTPBP8_p112709837	1
GTPBP8	GTPBP8_p112709844	1
GTPBP8	GTPBP8_p112709878	1
GTPBP8	GTPBP8_p112709958	1
GTPBP8	GTPBP8_p112709980	1
GTPBP8	GTPBP8_p112709991	1
GZMB	GZMB_m25102127	1
GZMB	GZMB_m25102174	1
GZMB	GZMB_m25102182	1
GZMB	GZMB_m25102202	1
GZMB	GZMB_m25103313	1
GZMB	GZMB_m25103344	1
GZMB	GZMB_p25102145	1
GZMB	GZMB_p25102204	1
GZMB	GZMB_p25103303	1
GZMB	GZMB_p25103318	1
HAUS1	HAUS1_m43684386	1
HAUS1	HAUS1_m43698149	1
HAUS1	HAUS1_m43698194	1
HAUS1	HAUS1_m43698272	1
HAUS1	HAUS1_m43699900	1
HAUS1	HAUS1_p43684367	1
HAUS1	HAUS1_p43685148	1
HAUS1	HAUS1_p43685312	1
HAUS1	HAUS1_p43698260	1
HAUS1	HAUS1_p43703308	1
HAUS6	HAUS6_m19086751	1
HAUS6	HAUS6_m19087140	1
HAUS6	HAUS6_m19102570	1
HAUS6	HAUS6_p19087077	1
HAUS6	HAUS6_p19089471	1
HAUS6	HAUS6_p19089496	1
HAUS6	HAUS6_p19096723	1
HAUS6	HAUS6_p19102507	1
HAUS6	HAUS6_p19102549	1
HAUS6	HAUS6_p19102554	1
HCFC2	HCFC2_m104458350	1
HCFC2	HCFC2_m104458355	1
HCFC2	HCFC2_m104458399	1
HCFC2	HCFC2_m104458405	1
HCFC2	HCFC2_m104458429	1
HCFC2	HCFC2_p104458342	1
HCFC2	HCFC2_p104458364	1
HCFC2	HCFC2_p104458411	1
HCFC2	HCFC2_p104458431	1
HCFC2	HCFC2_p104458478	1
HDGFRP3	HDGFRP3_m83832810	1
HDGFRP3	HDGFRP3_m83876090	1
HDGFRP3	HDGFRP3_m83876126	1
HDGFRP3	HDGFRP3_m83876154	1
HDGFRP3	HDGFRP3_p83832737	1
HDGFRP3	HDGFRP3_p83832771	1
HDGFRP3	HDGFRP3_p83832792	1
HDGFRP3	HDGFRP3_p83876068	1
HDGFRP3	HDGFRP3_p83876078	1
HDGFRP3	HDGFRP3_p83876105	1
HDGF	HDGF_m156714884	1
HDGF	HDGF_m156714903	1
HDGF	HDGF_m156714929	1
HDGF	HDGF_p156714874	1
HDGF	HDGF_p156714887	1
HDGF	HDGF_p156714894	1
HDGF	HDGF_p156715074	1
HDGF	HDGF_p156715120	1
HDGF	HDGF_p156715130	1
HDGF	HDGF_p156715146	1
HEATR1	HEATR1_m236767255	1
HEATR1	HEATR1_m236767274	1
HEATR1	HEATR1_m236767289	1
HEATR1	HEATR1_m236767295	1
HEATR1	HEATR1_p236767263	1
HEATR1	HEATR1_p236767276	1
HEATR1	HEATR1_p236767333	1
HEATR1	HEATR1_p236767338	1
HEATR1	HEATR1_p236767358	1
HEATR1	HEATR1_p236767365	1
HELT	HELT_m185940126	1
HELT	HELT_m185940143	1
HELT	HELT_m185940169	1
HELT	HELT_p185940078	1
HELT	HELT_p185940095	1
HELT	HELT_p185940109	1
HELT	HELT_p185940129	1
HELT	HELT_p185940159	1
HELT	HELT_p185940171	1
HELT	HELT_p185940176	1
HELZ2	HELZ2_m62198873	1
HELZ2	HELZ2_m62198935	1
HELZ2	HELZ2_m62198960	1
HELZ2	HELZ2_p62198885	1
HELZ2	HELZ2_p62198890	1
HELZ2	HELZ2_p62198895	1
HELZ2	HELZ2_p62198901	1
HELZ2	HELZ2_p62198927	1
HELZ2	HELZ2_p62198939	1
HELZ2	HELZ2_p62198952	1
HEPACAM	HEPACAM_m124794833	1
HEPACAM	HEPACAM_m124794861	1
HEPACAM	HEPACAM_m124794910	1
HEPACAM	HEPACAM_p124794835	1
HEPACAM	HEPACAM_p124794849	1
HEPACAM	HEPACAM_p124794912	1
HEPACAM	HEPACAM_p124805814	1
HEPACAM	HEPACAM_p124805845	1
HEPACAM	HEPACAM_p124805854	1
HEPACAM	HEPACAM_p124805859	1
HES2	HES2_m6479375	1
HES2	HES2_m6479671	1
HES2	HES2_m6479676	1
HES2	HES2_m6479697	1
HES2	HES2_m6479746	1
HES2	HES2_m6479834	1
HES2	HES2_p6479661	1
HES2	HES2_p6479713	1
HES2	HES2_p6479730	1
HES2	HES2_p6479737	1
HINT1	HINT1_m130495221	1
HINT1	HINT1_m130495231	1
HINT1	HINT1_m130495257	1
HINT1	HINT1_m130498287	1
HINT1	HINT1_m130500825	1
HINT1	HINT1_m130500841	1
HINT1	HINT1_m130500879	1
HINT1	HINT1_p130495285	1
HINT1	HINT1_p130498275	1
HINT1	HINT1_p130498291	1
HIST2H2AB	HIST2H2AB_m149859267	1
HIST2H2AB	HIST2H2AB_m149859438	1
HIST2H2AB	HIST2H2AB_m149859443	1
HIST2H2AB	HIST2H2AB_m149859455	1
HIST2H2AB	HIST2H2AB_p149859270	1
HIST2H2AB	HIST2H2AB_p149859279	1
HIST2H2AB	HIST2H2AB_p149859291	1
HIST2H2AB	HIST2H2AB_p149859300	1
HIST2H2AB	HIST2H2AB_p149859384	1
HIST2H2AB	HIST2H2AB_p149859411	1
HMGN3	HMGN3_m79912080	1
HMGN3	HMGN3_m79912098	1
HMGN3	HMGN3_m79918265	1
HMGN3	HMGN3_m79918284	1
HMGN3	HMGN3_m79924723	1
HMGN3	HMGN3_m79944264	1
HMGN3	HMGN3_p79918254	1
HMGN3	HMGN3_p79918269	1
HMGN3	HMGN3_p79924685	1
HMGN3	HMGN3_p79944251	1
HMX3	HMX3_m124895572	1
HMX3	HMX3_m124895584	1
HMX3	HMX3_m124895594	1
HMX3	HMX3_m124895634	1
HMX3	HMX3_m124895655	1
HMX3	HMX3_m124895673	1
HMX3	HMX3_m124895721	1
HMX3	HMX3_p124895562	1
HMX3	HMX3_p124895659	1
HMX3	HMX3_p124895724	1
HNRNPA2B1	HNRNPA2B1_m26236973	1
HNRNPA2B1	HNRNPA2B1_m26236999	1
HNRNPA2B1	HNRNPA2B1_m26237074	1
HNRNPA2B1	HNRNPA2B1_m26237243	1
HNRNPA2B1	HNRNPA2B1_m26237264	1
HNRNPA2B1	HNRNPA2B1_m26237320	1
HNRNPA2B1	HNRNPA2B1_p26236965	1
HNRNPA2B1	HNRNPA2B1_p26236979	1
HNRNPA2B1	HNRNPA2B1_p26237277	1
HNRNPA2B1	HNRNPA2B1_p26237312	1
HNRNPAB	HNRNPAB_m177631865	1
HNRNPAB	HNRNPAB_m177631887	1
HNRNPAB	HNRNPAB_m177631910	1
HNRNPAB	HNRNPAB_m177631981	1
HNRNPAB	HNRNPAB_p177631828	1
HNRNPAB	HNRNPAB_p177631834	1
HNRNPAB	HNRNPAB_p177631846	1
HNRNPAB	HNRNPAB_p177631855	1
HNRNPAB	HNRNPAB_p177631871	1
HNRNPAB	HNRNPAB_p177631879	1
HNRNPK	HNRNPK_m86587009	1
HNRNPK	HNRNPK_m86588300	1
HNRNPK	HNRNPK_m86591960	1
HNRNPK	HNRNPK_m86592605	1
HNRNPK	HNRNPK_p86587754	1
HNRNPK	HNRNPK_p86589419	1
HNRNPK	HNRNPK_p86589424	1
HNRNPK	HNRNPK_p86590361	1
HNRNPK	HNRNPK_p86591896	1
HNRNPK	HNRNPK_p86593101	1
HNRNPU	HNRNPU_m245027468	1
HNRNPU	HNRNPU_m245027473	1
HNRNPU	HNRNPU_m245027485	1
HNRNPU	HNRNPU_m245027494	1
HNRNPU	HNRNPU_m245027506	1
HNRNPU	HNRNPU_m245027526	1
HNRNPU	HNRNPU_m245027557	1
HNRNPU	HNRNPU_p245027432	1
HNRNPU	HNRNPU_p245027515	1
HNRNPU	HNRNPU_p245027588	1
HNRPDL	HNRPDL_m83350828	1
HNRPDL	HNRPDL_p83350695	1
HNRPDL	HNRPDL_p83350703	1
HNRPDL	HNRPDL_p83350743	1
HNRPDL	HNRPDL_p83350749	1
HNRPDL	HNRPDL_p83350765	1
HNRPDL	HNRPDL_p83350771	1
HNRPDL	HNRPDL_p83350797	1
HNRPDL	HNRPDL_p83350807	1
HNRPDL	HNRPDL_p83350812	1
HORMAD2	HORMAD2_m30489948	1
HORMAD2	HORMAD2_m30494854	1
HORMAD2	HORMAD2_m30494859	1
HORMAD2	HORMAD2_m30494916	1
HORMAD2	HORMAD2_m30494951	1
HORMAD2	HORMAD2_m30494974	1
HORMAD2	HORMAD2_p30489961	1
HORMAD2	HORMAD2_p30489970	1
HORMAD2	HORMAD2_p30494942	1
HORMAD2	HORMAD2_p30494956	1
HOXA13	HOXA13_m27239473	1
HOXA13	HOXA13_m27239554	1
HOXA13	HOXA13_m27239588	1
HOXA13	HOXA13_m27239593	1
HOXA13	HOXA13_m27239617	1
HOXA13	HOXA13_m27239625	1
HOXA13	HOXA13_m27239631	1
HOXA13	HOXA13_p27239599	1
HOXA13	HOXA13_p27239633	1
HOXA13	HOXA13_p27239647	1
HOXC6	HOXC6_m54422579	1
HOXC6	HOXC6_m54422645	1
HOXC6	HOXC6_m54422652	1
HOXC6	HOXC6_m54422678	1
HOXC6	HOXC6_m54423460	1
HOXC6	HOXC6_p54422589	1
HOXC6	HOXC6_p54422683	1
HOXC6	HOXC6_p54423438	1
HOXC6	HOXC6_p54423446	1
HOXC6	HOXC6_p54423465	1
HP1BP3	HP1BP3_m21106844	1
HP1BP3	HP1BP3_m21106854	1
HP1BP3	HP1BP3_m21106874	1
HP1BP3	HP1BP3_m21106893	1
HP1BP3	HP1BP3_m21106913	1
HP1BP3	HP1BP3_p21106360	1
HP1BP3	HP1BP3_p21106365	1
HP1BP3	HP1BP3_p21106836	1
HP1BP3	HP1BP3_p21106862	1
HP1BP3	HP1BP3_p21106878	1
HSF5	HSF5_m56565375	1
HSF5	HSF5_m56565473	1
HSF5	HSF5_m56565496	1
HSF5	HSF5_m56565541	1
HSF5	HSF5_p56565380	1
HSF5	HSF5_p56565389	1
HSF5	HSF5_p56565483	1
HSF5	HSF5_p56565532	1
HSF5	HSF5_p56565553	1
HSF5	HSF5_p56565566	1
HSPA2	HSPA2_m65007578	1
HSPA2	HSPA2_m65007584	1
HSPA2	HSPA2_m65007635	1
HSPA2	HSPA2_m65007712	1
HSPA2	HSPA2_p65007558	1
HSPA2	HSPA2_p65007563	1
HSPA2	HSPA2_p65007570	1
HSPA2	HSPA2_p65007604	1
HSPA2	HSPA2_p65007626	1
HSPA2	HSPA2_p65007702	1
HTRA2	HTRA2_m74757174	1
HTRA2	HTRA2_m74757231	1
HTRA2	HTRA2_m74757237	1
HTRA2	HTRA2_m74757245	1
HTRA2	HTRA2_m74757272	1
HTRA2	HTRA2_m74757298	1
HTRA2	HTRA2_p74757125	1
HTRA2	HTRA2_p74757130	1
HTRA2	HTRA2_p74757156	1
HTRA2	HTRA2_p74757161	1
HYLS1	HYLS1_m125769281	1
HYLS1	HYLS1_m125769393	1
HYLS1	HYLS1_m125769403	1
HYLS1	HYLS1_p125769263	1
HYLS1	HYLS1_p125769273	1
HYLS1	HYLS1_p125769283	1
HYLS1	HYLS1_p125769304	1
HYLS1	HYLS1_p125769343	1
HYLS1	HYLS1_p125769350	1
HYLS1	HYLS1_p125769360	1
IARS	IARS_m95050409	1
IARS	IARS_m95050420	1
IARS	IARS_m95050430	1
IARS	IARS_m95050435	1
IARS	IARS_m95050458	1
IARS	IARS_m95050501	1
IARS	IARS_m95050516	1
IARS	IARS_m95050549	1
IARS	IARS_p95050400	1
IARS	IARS_p95050442	1
ID2	ID2_m8822378	1
ID2	ID2_m8822390	1
ID2	ID2_m8822399	1
ID2	ID2_m8822519	1
ID2	ID2_m8822530	1
ID2	ID2_p8822305	1
ID2	ID2_p8822333	1
ID2	ID2_p8822344	1
ID2	ID2_p8822510	1
ID2	ID2_p8822572	1
ID3	ID3_m23885796	1
ID3	ID3_m23885814	1
ID3	ID3_m23885841	1
ID3	ID3_m23885865	1
ID3	ID3_m23885880	1
ID3	ID3_m23885894	1
ID3	ID3_m23885901	1
ID3	ID3_p23885786	1
ID3	ID3_p23885801	1
ID3	ID3_p23885847	1
ID4	ID4_m19838012	1
ID4	ID4_m19838020	1
ID4	ID4_m19838068	1
ID4	ID4_m19838073	1
ID4	ID4_m19838083	1
ID4	ID4_p19837972	1
ID4	ID4_p19837981	1
ID4	ID4_p19838047	1
ID4	ID4_p19838057	1
ID4	ID4_p19838086	1
IGF2BP1	IGF2BP1_m47075152	1
IGF2BP1	IGF2BP1_m47075228	1
IGF2BP1	IGF2BP1_m47075241	1
IGF2BP1	IGF2BP1_p47075104	1
IGF2BP1	IGF2BP1_p47075154	1
IGF2BP1	IGF2BP1_p47075176	1
IGF2BP1	IGF2BP1_p47075187	1
IGF2BP1	IGF2BP1_p47075197	1
IGF2BP1	IGF2BP1_p47075211	1
IGF2BP1	IGF2BP1_p47075231	1
IKZF2	IKZF2_m213921779	1
IKZF2	IKZF2_m214012497	1
IKZF2	IKZF2_m214012512	1
IKZF2	IKZF2_m214013343	1
IKZF2	IKZF2_p214012427	1
IKZF2	IKZF2_p214012432	1
IKZF2	IKZF2_p214012447	1
IKZF2	IKZF2_p214012459	1
IKZF2	IKZF2_p214012464	1
IKZF2	IKZF2_p214012480	1
IL12A	IL12A_m159706854	1
IL12A	IL12A_m159706865	1
IL12A	IL12A_m159706885	1
IL12A	IL12A_m159706909	1
IL12A	IL12A_m159706928	1
IL12A	IL12A_m159706938	1
IL12A	IL12A_p159706869	1
IL12A	IL12A_p159706876	1
IL12A	IL12A_p159706890	1
IL12A	IL12A_p159706916	1
IL15RA	IL15RA_m6008155	1
IL15RA	IL15RA_m6008190	1
IL15RA	IL15RA_m6008208	1
IL15RA	IL15RA_m6008225	1
IL15RA	IL15RA_m6008230	1
IL15RA	IL15RA_m6008257	1
IL15RA	IL15RA_p6008159	1
IL15RA	IL15RA_p6008168	1
IL15RA	IL15RA_p6008210	1
IL15RA	IL15RA_p6008261	1
IMPA1	IMPA1_m82572851	1
IMPA1	IMPA1_m82572861	1
IMPA1	IMPA1_m82572890	1
IMPA1	IMPA1_m82586077	1
IMPA1	IMPA1_m82586152	1
IMPA1	IMPA1_m82591362	1
IMPA1	IMPA1_m82591437	1
IMPA1	IMPA1_m82591445	1
IMPA1	IMPA1_m82592945	1
IMPA1	IMPA1_p82591386	1
IMPDH1	IMPDH1_m128038508	1
IMPDH1	IMPDH1_m128040211	1
IMPDH1	IMPDH1_m128040526	1
IMPDH1	IMPDH1_m128040582	1
IMPDH1	IMPDH1_m128041073	1
IMPDH1	IMPDH1_p128038545	1
IMPDH1	IMPDH1_p128040373	1
IMPDH1	IMPDH1_p128040380	1
IMPDH1	IMPDH1_p128041053	1
IMPDH1	IMPDH1_p128041059	1
ING3	ING3_m120590961	1
ING3	ING3_m120591234	1
ING3	ING3_m120591251	1
ING3	ING3_m120591278	1
ING3	ING3_p120590952	1
ING3	ING3_p120591215	1
ING3	ING3_p120591223	1
ING3	ING3_p120591236	1
ING3	ING3_p120591260	1
ING3	ING3_p120593343	1
ING4	ING4_m6762427	1
ING4	ING4_m6762438	1
ING4	ING4_m6762445	1
ING4	ING4_m6762456	1
ING4	ING4_m6762538	1
ING4	ING4_m6762556	1
ING4	ING4_p6762392	1
ING4	ING4_p6762460	1
ING4	ING4_p6762490	1
ING4	ING4_p6762512	1
INHBA	INHBA_m41739839	1
INHBA	INHBA_m41739854	1
INHBA	INHBA_m41739918	1
INHBA	INHBA_m41739930	1
INHBA	INHBA_m41739941	1
INHBA	INHBA_m41739960	1
INHBA	INHBA_p41739820	1
INHBA	INHBA_p41739825	1
INHBA	INHBA_p41739844	1
INHBA	INHBA_p41739945	1
INO80D	INO80D_m206921640	1
INO80D	INO80D_m206921647	1
INO80D	INO80D_m206927580	1
INO80D	INO80D_m206927616	1
INO80D	INO80D_m206927648	1
INO80D	INO80D_m206927709	1
INO80D	INO80D_m206927731	1
INO80D	INO80D_p206927518	1
INO80D	INO80D_p206927554	1
INO80D	INO80D_p206927653	1
INSC	INSC_m15170746	1
INSC	INSC_m15170757	1
INSC	INSC_m15170763	1
INSC	INSC_m15170768	1
INSC	INSC_m15197295	1
INSC	INSC_m15197316	1
INSC	INSC_p15170714	1
INSC	INSC_p15170728	1
INSC	INSC_p15197280	1
INSC	INSC_p15197300	1
INSR	INSR_m7267859	1
INSR	INSR_m7267887	1
INSR	INSR_m7267895	1
INSR	INSR_m7293825	1
INSR	INSR_m7293834	1
INSR	INSR_m7293893	1
INSR	INSR_p7267865	1
INSR	INSR_p7267878	1
INSR	INSR_p7293843	1
INSR	INSR_p7293848	1
IPMK	IPMK_m59976010	1
IPMK	IPMK_m59986805	1
IPMK	IPMK_m60027197	1
IPMK	IPMK_m60027240	1
IPMK	IPMK_m60027304	1
IPMK	IPMK_p59986795	1
IPMK	IPMK_p60027188	1
IPMK	IPMK_p60027205	1
IPMK	IPMK_p60027229	1
IPMK	IPMK_p60027252	1
IPO8	IPO8_m30827626	1
IPO8	IPO8_m30827642	1
IPO8	IPO8_m30827650	1
IPO8	IPO8_m30827668	1
IPO8	IPO8_p30827634	1
IPO8	IPO8_p30829439	1
IPO8	IPO8_p30829464	1
IPO8	IPO8_p30829469	1
IPO8	IPO8_p30829489	1
IPO8	IPO8_p30829502	1
IRF2BPL	IRF2BPL_m77493960	1
IRF2BPL	IRF2BPL_m77494028	1
IRF2BPL	IRF2BPL_m77494108	1
IRF2BPL	IRF2BPL_m77494122	1
IRF2BPL	IRF2BPL_m77494128	1
IRF2BPL	IRF2BPL_p77494008	1
IRF2BPL	IRF2BPL_p77494015	1
IRF2BPL	IRF2BPL_p77494039	1
IRF2BPL	IRF2BPL_p77494086	1
IRF2BPL	IRF2BPL_p77494093	1
IRF9	IRF9_m24631391	1
IRF9	IRF9_m24631431	1
IRF9	IRF9_m24631469	1
IRF9	IRF9_m24631476	1
IRF9	IRF9_p24631399	1
IRF9	IRF9_p24631410	1
IRF9	IRF9_p24631420	1
IRF9	IRF9_p24631447	1
IRF9	IRF9_p24631456	1
IRF9	IRF9_p24631483	1
ISL1	ISL1_m50680393	1
ISL1	ISL1_p50679495	1
ISL1	ISL1_p50680379	1
ISL1	ISL1_p50680385	1
ISL1	ISL1_p50680416	1
ISL1	ISL1_p50680426	1
ISL1	ISL1_p50680432	1
ISL1	ISL1_p50680437	1
ISL1	ISL1_p50680444	1
ISL1	ISL1_p50680462	1
ISX	ISX_m35463151	1
ISX	ISX_m35463171	1
ISX	ISX_m35463177	1
ISX	ISX_m35463204	1
ISX	ISX_p35463074	1
ISX	ISX_p35463090	1
ISX	ISX_p35463112	1
ISX	ISX_p35463160	1
ISX	ISX_p35463183	1
ISX	ISX_p35463196	1
ISY1	ISY1_m128875477	1
ISY1	ISY1_m128875699	1
ISY1	ISY1_m128875709	1
ISY1	ISY1_m128875747	1
ISY1	ISY1_m128877370	1
ISY1	ISY1_p128875701	1
ISY1	ISY1_p128875721	1
ISY1	ISY1_p128875730	1
ISY1	ISY1_p128877358	1
ISY1	ISY1_p128877374	1
ITGAM	ITGAM_m31271386	1
ITGAM	ITGAM_m31271402	1
ITGAM	ITGAM_m31273021	1
ITGAM	ITGAM_m31273103	1
ITGAM	ITGAM_m31276735	1
ITGAM	ITGAM_p31271391	1
