depmap_id,log_copy_number,entrez_id,gene_name,cell_line_name,primary_disease,lineage,lineage_subtype,hover.string
ACH-000524,0.8499020742963264,1017,CDK2,KURAMOCHI,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> KURAMOCHI</br><b>log2(Copy Number):</b> 0.850</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000597,1.0325296646687612,1017,CDK2,TTC-709,Rhabdoid,soft_tissue,malignant_rhabdoid_tumor,</br><b>Cell Line:</b> TTC-709</br><b>log2(Copy Number):</b> 1.033</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Rhabdoid
ACH-000220,0.995089884168068,1017,CDK2,Mino,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> Mino</br><b>log2(Copy Number):</b> 0.995</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000783,1.0937330802945098,1017,CDK2,CAMA-1,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> CAMA-1</br><b>log2(Copy Number):</b> 1.094</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000305,1.0290532746373569,1017,CDK2,EC-GI-10,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> EC-GI-10</br><b>log2(Copy Number):</b> 1.029</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-001015,1.0052598436841884,1017,CDK2,NA,Gastric Cancer,gastric,duodenal_adenocarcinoma,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 1.005</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000800,0.9805740724405702,1017,CDK2,NCI-H446,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H446</br><b>log2(Copy Number):</b> 0.981</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000027,1.0361616420717337,1017,CDK2,GOS-3,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> GOS-3</br><b>log2(Copy Number):</b> 1.036</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000751,0.9701929250260416,1017,CDK2,OCI-M1,Leukemia,blood,AML,</br><b>Cell Line:</b> OCI-M1</br><b>log2(Copy Number):</b> 0.970</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001664,0.99060230899876,1017,CDK2,SNU-638,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> SNU-638</br><b>log2(Copy Number):</b> 0.991</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000170,1.002201677415529,1017,CDK2,PrEC LH,Engineered,engineered_prostate,NA,</br><b>Cell Line:</b> PrEC LH</br><b>log2(Copy Number):</b> 1.002</br><b>Lineage:</b> engineered_prostate</br><b>Disease:</b> Engineered
ACH-001230,1.030567032357936,1017,CDK2,NA,Leukemia,blood,AML,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 1.031</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-002117,1.1489819968209394,1017,CDK2,EW-24,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> EW-24</br><b>log2(Copy Number):</b> 1.149</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-000181,0.9153279829870166,1017,CDK2,SCC-9,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> SCC-9</br><b>log2(Copy Number):</b> 0.915</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000535,1.0642671005349895,1017,CDK2,BxPC-3,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> BxPC-3</br><b>log2(Copy Number):</b> 1.064</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001838,0.6931539419870036,1017,CDK2,ICC12,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC12</br><b>log2(Copy Number):</b> 0.693</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-002062,1.1021814846117726,1017,CDK2,SLVL,Lymphoma,lymphocyte,lymphoma_unspecified,</br><b>Cell Line:</b> SLVL</br><b>log2(Copy Number):</b> 1.102</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-001982,1.2276129130429216,1017,CDK2,NZM3,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> NZM3</br><b>log2(Copy Number):</b> 1.228</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-002217,0.998423860634886,1017,CDK2,BE2-M17,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> BE2-M17</br><b>log2(Copy Number):</b> 0.998</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-002266,1.056183090711676,1017,CDK2,LB831-BLC,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> LB831-BLC</br><b>log2(Copy Number):</b> 1.056</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000364,1.015695459486743,1017,CDK2,U-2 OS,Bone Cancer,bone,osteosarcoma,</br><b>Cell Line:</b> U-2 OS</br><b>log2(Copy Number):</b> 1.016</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-001038,0.9264841322083311,1017,CDK2,NA,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 0.926</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-000947,1.0164102826512236,1017,CDK2,OVK18,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OVK18</br><b>log2(Copy Number):</b> 1.016</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000285,1.278792943213925,1017,CDK2,Toledo,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> Toledo</br><b>log2(Copy Number):</b> 1.279</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000361,1.209057572453366,1017,CDK2,SK-HEP-1,Liver Cancer,liver,hepatocellular_carcinoma,</br><b>Cell Line:</b> SK-HEP-1</br><b>log2(Copy Number):</b> 1.209</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
ACH-000734,1.0720677020066125,1017,CDK2,JHH-5,Liver Cancer,liver,hepatocellular_carcinoma,</br><b>Cell Line:</b> JHH-5</br><b>log2(Copy Number):</b> 1.072</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
ACH-000133,0.9810649140500988,1017,CDK2,Hs 729,Fibroblast,fibroblast,fibroblast_soft_tissue,</br><b>Cell Line:</b> Hs 729</br><b>log2(Copy Number):</b> 0.981</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-000142,1.1497585345328951,1017,CDK2,CAL-29,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> CAL-29</br><b>log2(Copy Number):</b> 1.150</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000224,0.999932501579076,1017,CDK2,NA,Fibroblast,fibroblast,fibroblast_bone,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 1.000</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-000539,1.0121003227666352,1017,CDK2,Hs 618.T,Fibroblast,fibroblast,fibroblast_lung,</br><b>Cell Line:</b> Hs 618.T</br><b>log2(Copy Number):</b> 1.012</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-000700,1.0698847052310414,1017,CDK2,NA,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 1.070</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000646,1.2007762702824456,1017,CDK2,OVMANA,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OVMANA</br><b>log2(Copy Number):</b> 1.201</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-001530,1.030798379521632,1017,CDK2,JEG-3,Endometrial/Uterine Cancer,uterus,choriocarcinoma,</br><b>Cell Line:</b> JEG-3</br><b>log2(Copy Number):</b> 1.031</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-002129,1.044724964107291,1017,CDK2,H2731,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> H2731</br><b>log2(Copy Number):</b> 1.045</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000353,1.0480571733145585,1017,CDK2,TE-15,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> TE-15</br><b>log2(Copy Number):</b> 1.048</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000640,0.9366137180361996,1017,CDK2,SK-MEL-31,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> SK-MEL-31</br><b>log2(Copy Number):</b> 0.937</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001955,0.6846909310998626,1017,CDK2,Jhc-7,Bone Cancer,bone,chordoma,</br><b>Cell Line:</b> Jhc-7</br><b>log2(Copy Number):</b> 0.685</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-000506,1.242771979661069,1017,CDK2,NCI-H146,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H146</br><b>log2(Copy Number):</b> 1.243</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-002151,1.06698010460781,1017,CDK2,LB2241-RCC,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> LB2241-RCC</br><b>log2(Copy Number):</b> 1.067</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000183,0.992097761168688,1017,CDK2,L-363,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> L-363</br><b>log2(Copy Number):</b> 0.992</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000808,0.9033382437666996,1017,CDK2,HuH28,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> HuH28</br><b>log2(Copy Number):</b> 0.903</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001489,1.0651282803387878,1017,CDK2,COR-L32,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> COR-L32</br><b>log2(Copy Number):</b> 1.065</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001687,0.9934126081319488,1017,CDK2,UM-RC-3,Kidney Cancer,kidney,NA,</br><b>Cell Line:</b> UM-RC-3</br><b>log2(Copy Number):</b> 0.993</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-001500,1.0657705570668672,1017,CDK2,FLO-1,Esophageal Cancer,esophagus,esophagus_adenocarcinoma,</br><b>Cell Line:</b> FLO-1</br><b>log2(Copy Number):</b> 1.066</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-002369,1.0119788213549912,1017,CDK2,NCIBL209,Unknown,unknown,NA,</br><b>Cell Line:</b> NCIBL209</br><b>log2(Copy Number):</b> 1.012</br><b>Lineage:</b> unknown</br><b>Disease:</b> Unknown
ACH-001113,1.1088342315027346,1017,CDK2,LC-1/sq-SF,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> LC-1/sq-SF</br><b>log2(Copy Number):</b> 1.109</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000520,0.8835410149417583,1017,CDK2,59M,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> 59M</br><b>log2(Copy Number):</b> 0.884</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-001075,0.9792627149746456,1017,CDK2,NCI-H292,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H292</br><b>log2(Copy Number):</b> 0.979</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000965,1.0266685195649825,1017,CDK2,RL95-2,Endometrial/Uterine Cancer,uterus,endometrial_adenosquamous,</br><b>Cell Line:</b> RL95-2</br><b>log2(Copy Number):</b> 1.027</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-000464,0.9725021554350112,1017,CDK2,CAS-1,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> CAS-1</br><b>log2(Copy Number):</b> 0.973</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000194,0.9977517545280896,1017,CDK2,Hs 934.T,Fibroblast,fibroblast,fibroblast_skin,</br><b>Cell Line:</b> Hs 934.T</br><b>log2(Copy Number):</b> 0.998</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-001163,1.0004390667920078,1017,CDK2,Peds005T Susp,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> Peds005T Susp</br><b>log2(Copy Number):</b> 1.000</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000177,1.514583705396193,1017,CDK2,NCI-H660,Prostate Cancer,prostate,prostate_small_cell,</br><b>Cell Line:</b> NCI-H660</br><b>log2(Copy Number):</b> 1.515</br><b>Lineage:</b> prostate</br><b>Disease:</b> Prostate Cancer
ACH-000928,1.032448394362474,1017,CDK2,JHUEM-1,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> JHUEM-1</br><b>log2(Copy Number):</b> 1.032</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-001458,1.013277541777887,1017,CDK2,C75,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> C75</br><b>log2(Copy Number):</b> 1.013</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000202,1.1686670544685172,1017,CDK2,COLO-320,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> COLO-320</br><b>log2(Copy Number):</b> 1.169</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000228,1.028973721676524,1017,CDK2,BICR 31,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> BICR 31</br><b>log2(Copy Number):</b> 1.029</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001485,1.2842920549207308,1017,CDK2,CII,Leukemia,blood,unspecified_leukemia,</br><b>Cell Line:</b> CII</br><b>log2(Copy Number):</b> 1.284</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000687,0.9961870520403034,1017,CDK2,CI-1,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> CI-1</br><b>log2(Copy Number):</b> 0.996</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-001225,1.1906944985700587,1017,CDK2,NA,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 1.191</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000311,1.1904081963396318,1017,CDK2,NCI-H2122,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H2122</br><b>log2(Copy Number):</b> 1.190</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001528,1.0065492985343545,1017,CDK2,IHH-4,Thyroid Cancer,thyroid,thyroid_carcinoma,</br><b>Cell Line:</b> IHH-4</br><b>log2(Copy Number):</b> 1.007</br><b>Lineage:</b> thyroid</br><b>Disease:</b> Thyroid Cancer
ACH-002115,1.0693428274026155,1017,CDK2,EW-18,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> EW-18</br><b>log2(Copy Number):</b> 1.069</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-002135,1.0362574595812113,1017,CDK2,H2869,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> H2869</br><b>log2(Copy Number):</b> 1.036</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000966,1.0561171667490796,1017,CDK2,IGROV1,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> IGROV1</br><b>log2(Copy Number):</b> 1.056</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-002310,0.9399660173378854,1017,CDK2,SW872,Liposarcoma,soft_tissue,liposarcoma,</br><b>Cell Line:</b> SW872</br><b>log2(Copy Number):</b> 0.940</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Liposarcoma
ACH-000920,1.006697976467758,1017,CDK2,CML-T1,Leukemia,blood,CML,</br><b>Cell Line:</b> CML-T1</br><b>log2(Copy Number):</b> 1.007</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000791,1.1348985381235863,1017,CDK2,RERF-LC-Ad1,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> RERF-LC-Ad1</br><b>log2(Copy Number):</b> 1.135</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-002186,0.908730170475362,1017,CDK2,PL4,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PL4</br><b>log2(Copy Number):</b> 0.909</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001641,0.9922310314042122,1017,CDK2,SAT,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> SAT</br><b>log2(Copy Number):</b> 0.992</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001737,1.0504090157856842,1017,CDK2,HSB2,Leukemia,blood,ALL,</br><b>Cell Line:</b> HSB2</br><b>log2(Copy Number):</b> 1.050</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000508,0.9992047193187747,1017,CDK2,COR-L88,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> COR-L88</br><b>log2(Copy Number):</b> 0.999</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001303,0.9792119615000024,1017,CDK2,NB1643,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> NB1643</br><b>log2(Copy Number):</b> 0.979</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000771,0.9946120985777266,1017,CDK2,BICR 56,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> BICR 56</br><b>log2(Copy Number):</b> 0.995</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000575,1.0906291580471397,1017,CDK2,NA,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 1.091</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-002297,0.9573302900515276,1017,CDK2,PCI-4B,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> PCI-4B</br><b>log2(Copy Number):</b> 0.957</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001619,0.7988967195642807,1017,CDK2,OCUG-1,Gallbladder Cancer,bile_duct,gallbladder_adenocarcinoma,</br><b>Cell Line:</b> OCUG-1</br><b>log2(Copy Number):</b> 0.799</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Gallbladder Cancer
ACH-002213,1.0189093201661017,1017,CDK2,BB49-HNC,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> BB49-HNC</br><b>log2(Copy Number):</b> 1.019</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-002153,0.9814404373151272,1017,CDK2,LB373-MEL-D,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> LB373-MEL-D</br><b>log2(Copy Number):</b> 0.981</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001617,1.0259701182391414,1017,CDK2,OCI-LY7,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> OCI-LY7</br><b>log2(Copy Number):</b> 1.026</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000939,1.037034983742842,1017,CDK2,SK-UT-1,Sarcoma,soft_tissue,leiomyosarcoma,</br><b>Cell Line:</b> SK-UT-1</br><b>log2(Copy Number):</b> 1.037</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-000923,0.9816679765049404,1017,CDK2,BCP-1,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> BCP-1</br><b>log2(Copy Number):</b> 0.982</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000400,1.050360919841217,1017,CDK2,SK-CO-1,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> SK-CO-1</br><b>log2(Copy Number):</b> 1.050</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-002252,0.9935569518300232,1017,CDK2,JiyoyeP-2003,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> JiyoyeP-2003</br><b>log2(Copy Number):</b> 0.994</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-001862,1.0347430224500835,1017,CDK2,TGBC52TKB,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> TGBC52TKB</br><b>log2(Copy Number):</b> 1.035</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001538,1.0620078321464193,1017,CDK2,KKU-213,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> KKU-213</br><b>log2(Copy Number):</b> 1.062</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-000564,0.8999982136139173,1017,CDK2,KHM-1B,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> KHM-1B</br><b>log2(Copy Number):</b> 0.900</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000720,0.9779255071071404,1017,CDK2,TCCSUP,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> TCCSUP</br><b>log2(Copy Number):</b> 0.978</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-001559,0.9885929560302168,1017,CDK2,Mero-82,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> Mero-82</br><b>log2(Copy Number):</b> 0.989</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000267,0.9800143771161588,1017,CDK2,HDLM-2,Lymphoma,lymphocyte,hodgkin_lymphoma,</br><b>Cell Line:</b> HDLM-2</br><b>log2(Copy Number):</b> 0.980</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-002261,1.1197491665622137,1017,CDK2,KP-N-YS,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> KP-N-YS</br><b>log2(Copy Number):</b> 1.120</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-001552,0.9189480267877947,1017,CDK2,MCC26,Skin Cancer,skin,merkel_cell_carcinoma,</br><b>Cell Line:</b> MCC26</br><b>log2(Copy Number):</b> 0.919</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000685,0.9656255290968292,1017,CDK2,L3.3,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> L3.3</br><b>log2(Copy Number):</b> 0.966</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000218,0.8669868144873197,1017,CDK2,PL-21,Leukemia,blood,AML,</br><b>Cell Line:</b> PL-21</br><b>log2(Copy Number):</b> 0.867</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000519,1.0109875242872155,1017,CDK2,PEER,Leukemia,blood,ALL,</br><b>Cell Line:</b> PEER</br><b>log2(Copy Number):</b> 1.011</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000721,1.127705921973293,1017,CDK2,HMC-1-8,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> HMC-1-8</br><b>log2(Copy Number):</b> 1.128</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000331,1.0301863416512294,1017,CDK2,IST-MES2,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> IST-MES2</br><b>log2(Copy Number):</b> 1.030</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001541,1.0308300346228474,1017,CDK2,KMS-28PE,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> KMS-28PE</br><b>log2(Copy Number):</b> 1.031</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000255,1.2049718213151133,1017,CDK2,LMSU,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> LMSU</br><b>log2(Copy Number):</b> 1.205</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000465,0.8946145510243506,1017,CDK2,SK-MEL-1,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> SK-MEL-1</br><b>log2(Copy Number):</b> 0.895</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000946,0.9976469221049424,1017,CDK2,HEC-265,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> HEC-265</br><b>log2(Copy Number):</b> 0.998</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-001099,0.997870074584534,1017,CDK2,KD,Rhabdoid,soft_tissue,malignant_rhabdoid_tumor,</br><b>Cell Line:</b> KD</br><b>log2(Copy Number):</b> 0.998</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Rhabdoid
