depmap_id,dependency,entrez_id,gene_name,cell_line_name,primary_disease,lineage,lineage_subtype,hover.string
ACH-001542,-0.3926221520566137,1017,CDK2,KON,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> KON</br><b>Dependency:</b> -0.393</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001543,-0.5760966526830386,1017,CDK2,KOSC-2,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> KOSC-2</br><b>Dependency:</b> -0.576</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001544,-1.2159335909258098,1017,CDK2,KYAE-1,Esophageal Cancer,esophagus,esophagus_adenocarcinoma,</br><b>Cell Line:</b> KYAE-1</br><b>Dependency:</b> -1.216</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-001547,-0.24252866207165624,1017,CDK2,LO68,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> LO68</br><b>Dependency:</b> -0.243</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001548,-0.7043902781996885,1017,CDK2,LS,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> LS</br><b>Dependency:</b> -0.704</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-001549,-0.39693880314964,1017,CDK2,Lu-135,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> Lu-135</br><b>Dependency:</b> -0.397</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001550,-1.0813597884820243,1017,CDK2,MCC13,Skin Cancer,skin,merkel_cell_carcinoma,</br><b>Cell Line:</b> MCC13</br><b>Dependency:</b> -1.081</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001551,-0.910702920997478,1017,CDK2,MCC14/2,Skin Cancer,skin,merkel_cell_carcinoma,</br><b>Cell Line:</b> MCC14/2</br><b>Dependency:</b> -0.911</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001552,-1.0658431842828109,1017,CDK2,MCC26,Skin Cancer,skin,merkel_cell_carcinoma,</br><b>Cell Line:</b> MCC26</br><b>Dependency:</b> -1.066</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001554,-0.5243136094937738,1017,CDK2,mel-202,Eye Cancer,eye,uveal_melanoma,</br><b>Cell Line:</b> mel-202</br><b>Dependency:</b> -0.524</br><b>Lineage:</b> eye</br><b>Disease:</b> Eye Cancer
ACH-001555,-0.3822565720263547,1017,CDK2,Mero-14,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> Mero-14</br><b>Dependency:</b> -0.382</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001556,-0.3684229989389033,1017,CDK2,Mero-25,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> Mero-25</br><b>Dependency:</b> -0.368</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001557,-0.7266309701031499,1017,CDK2,Mero-41,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> Mero-41</br><b>Dependency:</b> -0.727</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001559,-0.15861534221921514,1017,CDK2,Mero-82,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> Mero-82</br><b>Dependency:</b> -0.159</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001560,-0.7020298496420561,1017,CDK2,Mero-83,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> Mero-83</br><b>Dependency:</b> -0.702</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001562,-0.31488826995325025,1017,CDK2,Mero-95,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> Mero-95</br><b>Dependency:</b> -0.315</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001563,-0.6715617482851366,1017,CDK2,MM127,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> MM127</br><b>Dependency:</b> -0.672</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001566,-0.9035799456393478,1017,CDK2,MM370,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> MM370</br><b>Dependency:</b> -0.904</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001567,-0.6215744254646066,1017,CDK2,MM383,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> MM383</br><b>Dependency:</b> -0.622</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001568,-0.8595096396747391,1017,CDK2,MM386,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> MM386</br><b>Dependency:</b> -0.860</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001570,-0.6540833862197171,1017,CDK2,MM426,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> MM426</br><b>Dependency:</b> -0.654</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001574,-0.487987845991311,1017,CDK2,MOLM-14,Leukemia,blood,AML,</br><b>Cell Line:</b> MOLM-14</br><b>Dependency:</b> -0.488</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001577,-0.35313334913646793,1017,CDK2,MUTZ-8,Leukemia,blood,AML,</br><b>Cell Line:</b> MUTZ-8</br><b>Dependency:</b> -0.353</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001603,-0.3024608850538377,1017,CDK2,NH-12,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> NH-12</br><b>Dependency:</b> -0.302</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-001605,-1.3441626603017016,1017,CDK2,no.10,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> no.10</br><b>Dependency:</b> -1.344</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001606,-1.6695487424529611,1017,CDK2,no.11,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> no.11</br><b>Dependency:</b> -1.670</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001607,-0.4809234445779578,1017,CDK2,NOZ,Gallbladder Cancer,bile_duct,gallbladder_adenocarcinoma,</br><b>Cell Line:</b> NOZ</br><b>Dependency:</b> -0.481</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Gallbladder Cancer
ACH-001608,-0.5798247294967457,1017,CDK2,NP 2,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> NP 2</br><b>Dependency:</b> -0.580</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001609,-0.4644860333302961,1017,CDK2,NP 3,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> NP 3</br><b>Dependency:</b> -0.464</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001610,-1.0073791674523438,1017,CDK2,NP 5,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> NP 5</br><b>Dependency:</b> -1.007</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001611,-0.9275198927792084,1017,CDK2,NP 8,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> NP 8</br><b>Dependency:</b> -0.928</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001616,-0.2654618805340676,1017,CDK2,OCI-LY18,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> OCI-LY18</br><b>Dependency:</b> -0.265</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-001618,-1.0971825003184217,1017,CDK2,OCI-M2,Leukemia,blood,AML,</br><b>Cell Line:</b> OCI-M2</br><b>Dependency:</b> -1.097</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001619,-1.8261141440607616,1017,CDK2,OCUG-1,Gallbladder Cancer,bile_duct,gallbladder_adenocarcinoma,</br><b>Cell Line:</b> OCUG-1</br><b>Dependency:</b> -1.826</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Gallbladder Cancer
ACH-001622,-0.8158070482337312,1017,CDK2,Onda 7,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> Onda 7</br><b>Dependency:</b> -0.816</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001623,-1.041893348066557,1017,CDK2,Onda 8,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> Onda 8</br><b>Dependency:</b> -1.042</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001624,-0.8022936677816894,1017,CDK2,Onda 9,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> Onda 9</br><b>Dependency:</b> -0.802</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001625,-0.471801895527355,1017,CDK2,OSC-19,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> OSC-19</br><b>Dependency:</b> -0.472</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001626,-0.4467495000129297,1017,CDK2,OSC-20,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> OSC-20</br><b>Dependency:</b> -0.447</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001627,-0.24606372833971435,1017,CDK2,P4E6,Prostate Cancer,prostate,prostate_adenocarcinoma,</br><b>Cell Line:</b> P4E6</br><b>Dependency:</b> -0.246</br><b>Lineage:</b> prostate</br><b>Disease:</b> Prostate Cancer
ACH-001628,-0.6873014049451431,1017,CDK2,PEA1,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> PEA1</br><b>Dependency:</b> -0.687</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-001630,-0.3821515702112709,1017,CDK2,PEO1,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> PEO1</br><b>Dependency:</b> -0.382</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-001632,-0.3074618206772436,1017,CDK2,PEO4,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> PEO4</br><b>Dependency:</b> -0.307</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-001634,-0.2949403366840392,1017,CDK2,PGA-1,Leukemia,blood,CLL,</br><b>Cell Line:</b> PGA-1</br><b>Dependency:</b> -0.295</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001639,-1.159664342671352,1017,CDK2,ROS-50,Leukemia,blood,ALL,</br><b>Cell Line:</b> ROS-50</br><b>Dependency:</b> -1.160</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001641,-0.4310621983254975,1017,CDK2,SAT,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> SAT</br><b>Dependency:</b> -0.431</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001645,-0.4811532461309978,1017,CDK2,SEKI,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> SEKI</br><b>Dependency:</b> -0.481</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001647,-0.41677039615491696,1017,CDK2,SHI-1,Leukemia,blood,AML,</br><b>Cell Line:</b> SHI-1</br><b>Dependency:</b> -0.417</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001648,-0.4361198234011887,1017,CDK2,Shmac 4,Prostate Cancer,prostate,prostate_adenocarcinoma,</br><b>Cell Line:</b> Shmac 4</br><b>Dependency:</b> -0.436</br><b>Lineage:</b> prostate</br><b>Disease:</b> Prostate Cancer
ACH-001649,-0.7170159807363139,1017,CDK2,Shmac 5,Prostate Cancer,prostate,prostate_adenocarcinoma,</br><b>Cell Line:</b> Shmac 5</br><b>Dependency:</b> -0.717</br><b>Lineage:</b> prostate</br><b>Disease:</b> Prostate Cancer
ACH-001650,-0.31776596740782576,1017,CDK2,SISO,Cervical Cancer,cervix,cervical_adenocarcinoma,</br><b>Cell Line:</b> SISO</br><b>Dependency:</b> -0.318</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-001651,-1.2200332797310076,1017,CDK2,SKG-I,Endometrial/Uterine Cancer,uterus,endometrial_squamous,</br><b>Cell Line:</b> SKG-I</br><b>Dependency:</b> -1.220</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-001652,-0.9349630419749412,1017,CDK2,SKG-II,Endometrial/Uterine Cancer,uterus,endometrial_squamous,</br><b>Cell Line:</b> SKG-II</br><b>Dependency:</b> -0.935</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-001653,-0.5065906973507698,1017,CDK2,SK-GT-2,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> SK-GT-2</br><b>Dependency:</b> -0.507</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-001654,-0.7976245663252381,1017,CDK2,SK-GT-4,Esophageal Cancer,esophagus,esophagus_adenocarcinoma,</br><b>Cell Line:</b> SK-GT-4</br><b>Dependency:</b> -0.798</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-001655,-0.6719545319176973,1017,CDK2,SKN,Endometrial/Uterine Cancer,uterus,endometrial_squamous,</br><b>Cell Line:</b> SKN</br><b>Dependency:</b> -0.672</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-001656,-0.8543812128022261,1017,CDK2,SKNO-1,Leukemia,blood,AML,</br><b>Cell Line:</b> SKNO-1</br><b>Dependency:</b> -0.854</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001664,-0.3216893244714364,1017,CDK2,SNU-638,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> SNU-638</br><b>Dependency:</b> -0.322</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-001668,-0.7787056050431556,1017,CDK2,SUSA,Teratoma,embryo,teratoma,</br><b>Cell Line:</b> SUSA</br><b>Dependency:</b> -0.779</br><b>Lineage:</b> embryo</br><b>Disease:</b> Teratoma
ACH-001669,-0.3132747795377994,1017,CDK2,TANOUE,Leukemia,blood,ALL,</br><b>Cell Line:</b> TANOUE</br><b>Dependency:</b> -0.313</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001670,-0.4457383158297159,1017,CDK2,TASK1,Brain Cancer,peripheral_nervous_system,PNET,</br><b>Cell Line:</b> TASK1</br><b>Dependency:</b> -0.446</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001673,-0.6395243394203391,1017,CDK2,TFK-1,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> TFK-1</br><b>Dependency:</b> -0.640</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001674,-0.7063191580489376,1017,CDK2,TGW,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> TGW</br><b>Dependency:</b> -0.706</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-001675,-0.5365504673547399,1017,CDK2,TR146,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> TR146</br><b>Dependency:</b> -0.537</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001677,-0.4582911628158664,1017,CDK2,U-2904,Lymphoma,lymphocyte,lymphoma_unspecified,</br><b>Cell Line:</b> U-2904</br><b>Dependency:</b> -0.458</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-001685,-0.7019273396801196,1017,CDK2,U-HO1,Lymphoma,lymphocyte,hodgkin_lymphoma,</br><b>Cell Line:</b> U-HO1</br><b>Dependency:</b> -0.702</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-001687,-0.49614304703742695,1017,CDK2,UM-RC-3,Kidney Cancer,kidney,NA,</br><b>Cell Line:</b> UM-RC-3</br><b>Dependency:</b> -0.496</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-001688,-0.4678733566543748,1017,CDK2,UM-RC-7,Kidney Cancer,kidney,NA,</br><b>Cell Line:</b> UM-RC-7</br><b>Dependency:</b> -0.468</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-001690,-0.2595989273051326,1017,CDK2,UPCI-SCC-026,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> UPCI-SCC-026</br><b>Dependency:</b> -0.260</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001692,-0.3179110964351933,1017,CDK2,UPCI-SCC-040,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> UPCI-SCC-040</br><b>Dependency:</b> -0.318</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001694,-0.2153218862326955,1017,CDK2,UPCI-SCC-074,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> UPCI-SCC-074</br><b>Dependency:</b> -0.215</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001696,-0.2355474187268392,1017,CDK2,UPCI-SCC-111,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> UPCI-SCC-111</br><b>Dependency:</b> -0.236</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001698,-0.5452599797533666,1017,CDK2,UPCI-SCC-116,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> UPCI-SCC-116</br><b>Dependency:</b> -0.545</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001699,-0.5282588319397226,1017,CDK2,UPCI-SCC-131,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> UPCI-SCC-131</br><b>Dependency:</b> -0.528</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001701,-1.165493485109618,1017,CDK2,UPCI-SCC-200,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> UPCI-SCC-200</br><b>Dependency:</b> -1.165</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001702,-0.9393523344265036,1017,CDK2,VA-ES-BJ,Sarcoma,soft_tissue,epithelioid_sarcoma,</br><b>Cell Line:</b> VA-ES-BJ</br><b>Dependency:</b> -0.939</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-001707,-0.2679826177760129,1017,CDK2,WA-OSEL,Leukemia,blood,CLL,</br><b>Cell Line:</b> WA-OSEL</br><b>Dependency:</b> -0.268</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001709,-0.1273700749427763,1017,CDK2,WSU-NHL,Lymphoma,lymphocyte,lymphoma_unspecified,</br><b>Cell Line:</b> WSU-NHL</br><b>Dependency:</b> -0.127</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-001711,-0.9244447108562776,1017,CDK2,PFSK-1,Brain Cancer,central_nervous_system,PNET,</br><b>Cell Line:</b> PFSK-1</br><b>Dependency:</b> -0.924</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001715,-0.9160749109957383,1017,CDK2,CAL-72,Bone Cancer,bone,osteosarcoma,</br><b>Cell Line:</b> CAL-72</br><b>Dependency:</b> -0.916</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-001719,-1.5022326331164768,1017,CDK2,OCI-C4P,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OCI-C4P</br><b>Dependency:</b> -1.502</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-001735,-0.3738536263169723,1017,CDK2,SEMK2,Leukemia,blood,ALL,</br><b>Cell Line:</b> SEMK2</br><b>Dependency:</b> -0.374</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001736,0.14650165772324342,1017,CDK2,HB1119,Leukemia,blood,ALL,</br><b>Cell Line:</b> HB1119</br><b>Dependency:</b>  0.147</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001737,-0.8628872873020634,1017,CDK2,HSB2,Leukemia,blood,ALL,</br><b>Cell Line:</b> HSB2</br><b>Dependency:</b> -0.863</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001740,-0.9887649978572534,1017,CDK2,RH28,Sarcoma,soft_tissue,rhabdomyosarcoma,</br><b>Cell Line:</b> RH28</br><b>Dependency:</b> -0.989</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-001745,-1.1875991794057827,1017,CDK2,RhJT,Sarcoma,soft_tissue,rhabdomyosarcoma,</br><b>Cell Line:</b> RhJT</br><b>Dependency:</b> -1.188</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-001750,-0.3368412524862369,1017,CDK2,TTC442,Sarcoma,soft_tissue,rhabdomyosarcoma,</br><b>Cell Line:</b> TTC442</br><b>Dependency:</b> -0.337</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-001765,-0.6407659369006755,1017,CDK2,Rh4,Sarcoma,soft_tissue,rhabdomyosarcoma,</br><b>Cell Line:</b> Rh4</br><b>Dependency:</b> -0.641</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-001786,-1.0593862088864905,1017,CDK2,SNU-1544,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> SNU-1544</br><b>Dependency:</b> -1.059</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-001791,-0.9745872983644636,1017,CDK2,LPS6,Liposarcoma,soft_tissue,liposarcoma,</br><b>Cell Line:</b> LPS6</br><b>Dependency:</b> -0.975</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Liposarcoma
ACH-001793,-0.5539299031101076,1017,CDK2,LPS27,Liposarcoma,soft_tissue,liposarcoma,</br><b>Cell Line:</b> LPS27</br><b>Dependency:</b> -0.554</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Liposarcoma
ACH-001794,-0.6190962036324222,1017,CDK2,93T449,Liposarcoma,soft_tissue,liposarcoma,</br><b>Cell Line:</b> 93T449</br><b>Dependency:</b> -0.619</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Liposarcoma
ACH-001795,-0.12941919618382813,1017,CDK2,94T778,Liposarcoma,soft_tissue,liposarcoma,</br><b>Cell Line:</b> 94T778</br><b>Dependency:</b> -0.129</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Liposarcoma
ACH-001796,-1.3412941630009778,1017,CDK2,95T1000,Liposarcoma,soft_tissue,liposarcoma,</br><b>Cell Line:</b> 95T1000</br><b>Dependency:</b> -1.341</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Liposarcoma
ACH-001799,-0.6248211172990527,1017,CDK2,LPS141,Liposarcoma,soft_tissue,liposarcoma,</br><b>Cell Line:</b> LPS141</br><b>Dependency:</b> -0.625</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Liposarcoma
ACH-001802,-0.7908335084742525,1017,CDK2,LPS853,Liposarcoma,soft_tissue,liposarcoma,</br><b>Cell Line:</b> LPS853</br><b>Dependency:</b> -0.791</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Liposarcoma
ACH-001804,-0.977573649535476,1017,CDK2,LPS510,Liposarcoma,soft_tissue,liposarcoma,</br><b>Cell Line:</b> LPS510</br><b>Dependency:</b> -0.978</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Liposarcoma
ACH-001814,-1.045639134483792,1017,CDK2,OS252,Bone Cancer,bone,osteosarcoma,</br><b>Cell Line:</b> OS252</br><b>Dependency:</b> -1.046</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-001819,-0.5479673543087745,1017,CDK2,MFM-223,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> MFM-223</br><b>Dependency:</b> -0.548</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-001820,-0.6241522973109077,1017,CDK2,COLO-824,Breast Cancer,breast,NA,</br><b>Cell Line:</b> COLO-824</br><b>Dependency:</b> -0.624</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-001834,-0.1268421651171305,1017,CDK2,ICC10,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC10</br><b>Dependency:</b> -0.127</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001835,-0.34484846448793777,1017,CDK2,ICC10-6,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC10-6</br><b>Dependency:</b> -0.345</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001836,-0.3090245686830396,1017,CDK2,ICC10-8,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC10-8</br><b>Dependency:</b> -0.309</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001838,-0.8539091445545793,1017,CDK2,ICC12,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC12</br><b>Dependency:</b> -0.854</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001839,-1.291035815106818,1017,CDK2,ICC13-7,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC13-7</br><b>Dependency:</b> -1.291</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001841,-0.08920825730364401,1017,CDK2,ICC15,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC15</br><b>Dependency:</b> -0.089</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001842,-0.7312956970638851,1017,CDK2,ICC2,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC2</br><b>Dependency:</b> -0.731</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001843,-0.6544095767392777,1017,CDK2,ICC3,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC3</br><b>Dependency:</b> -0.654</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
